owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
CHASE AVE HOLDINGS LLC,6,1573700.0,PO BOX 1024,PO BOX 1024,llc,True,True,True,False,medium,True,"['261 S CHASE AV', '267 S CHASE AV', '273 S CHASE AV', '279 S CHASE AV', '376 S CHASE AV']",0.0,63,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CLINTONVILLE RENTALS LLC,6,1873200.0,699 WETMORE RD. APT. S,954 E COOKE RD,llc,True,True,False,False,medium,True,"['69 ARCADIA AV', '174 W COMO AV', '118 W TULANE RD', '94 W TULANE RD', '126 W TULANE RD']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DUBLIN COMMONS 567 LLC,6,835600.0,8848 COLDWATER DR,8805 GOVERNORS HILL DR,llc,True,False,False,False,medium,True,"['3778 FARBER CT', '3780 FARBER CT', '3782 FARBER CT', '3784 FARBER CT', '3786 FARBER CT']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
HEALTHY RENTAL HOMES VIII LLC,6,157900.0,PO BOX 77499,PO BOX 77499,llc,True,True,True,False,medium,True,"['255 - 257 REEB AV', '551 SIEBERT ST', '1731 E COLUMBUS ST', '255 - 257 REEB AV', '255 - 257 REEB AV']",0.16666666666666666,63,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MESSERSMITH PROPERTY MANAGEMENT LLC,6,796700.0,134 N ROYS AVE,PO BOX 9202,llc,True,True,False,False,medium,True,"['272 DAKOTA AV', '1147 SULLIVANT AV', '523 WHITETHORNE AV', '134 N ROYS AV', '254 N WARREN AV']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HNB FALCON PROPERTIES II LLC,5,2848800.0,222 E 1TH AVE,222 E 11TH AVE,llc,True,True,False,False,medium,True,"['160 166 CHITTENDEN AV', '88 E ELEVENTH AV', '149 E TWELFTH AV', '94 E EIGHTEENTH AV', '212 E FRAMBES AV']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HMH ASSOCIATES OF COLUMBUS HOLDING COMPANY LLC,5,715000.0,738 BOVEE LN,738 BOVEE LN,corporation,True,True,False,False,medium,True,"['1724 WORTHINGTON RUN DR', '1814 WORTHINGTON RUN DR', '1816 WORTHINGTON RUN DR', '1818 WORTHINGTON RUN DR', '1820 WORTHINGTON RUN DR']",0.8,65,tier_2,"Corporation (likely investor); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
OLENTANGY PLAZA 450 LLC,5,9731200.0,31500 NW HIGHWAY #300,500 N BROADWAY STE 201,llc,True,False,False,False,medium,True,"['743 791 BETHEL RD', '0 BETHEL RD', '0 BETHEL RD', '875 889 BETHEL RD', '747 BETHEL RD']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
697 EAST BROAD LLC,5,2491300.0,15 CHERRY ST W STE 201,4215 WORTH AVE STE 310,llc,True,False,False,True,medium,True,"['697 E BROAD ST', '0 PARSONS AV', '697 E BROAD ST', '689 E CAPITAL ST', '697 E BROAD ST']",1.0,66,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
K R & D PROPERTIES LLC,5,694600.0,13374 WOODTOWN RD,7130 BIG WALNUT RD,llc,True,True,False,False,medium,True,"['994 996 REINHARD AV', '1633 1635 MARYLAND AV', '455 N FAIRFIELD AV', '1519 ROSETHORNE AV', '1289 1291 TWENTY FOURTH AV']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LAMB INVESTMENT CO,5,128400.0,,PO BOX 400,corporation,True,True,False,False,medium,True,"['0 JOHNSTOWN RD', '0 E SEVENTEENTH AV', '0 E SEVENTEENTH AV', '3050 LAMB AV', '0 E SEVENTEENTH AV']",1.0,69,tier_2,"Corporation (likely investor); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LOCKBOURNE INVESTMENT LLC,5,664200.0,PO BOX 3664,PO BOX 3664,llc,True,True,True,False,medium,True,"['2552 LOCKBOURNE RD', '1227 BETHEL RD', '1209 BETHEL RD', '5092 DALMENY CT', '1341 ISLAND BAY DR']",0.2,63,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HAFFAR GROUP LLC,5,2576900.0,10329 SAWMILL ROAD,10329 SAWMILL RD,llc,True,True,False,False,medium,True,"['1884 LANE AV', '1869 TEWKSBURY RD', '3134 ASBURY DR', '4622 SAWMILL RD', '4624 SAWMILL RD']",0.8,68,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
JWK PROPERTIES LLC,5,172200.0,105 WARRER ST,105 WARREN ST,llc,True,True,False,False,medium,True,"['0 S JAMES RD', '984 990 S JAMES RD', '0 ARBOR DR', '0 ARBOR DR', '0 GROVES RD']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BEXLEY WOODS LLC,5,30954200.0,5215 OL ORCHARD RD STE 325,901 CORPORATE CENTER DR,llc,True,False,False,True,medium,True,"['1959 PETZINGER RD', '0 PETZINGER RD', '2668 CANNON POINT CT', '1991 PRINCE GEORGE DR', '1976 GUILDHALL DR']",0.8,62,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
PROSPECT WANGO BORROWER LLC,5,62437000.0,10 NORTH HIGH STREET STE 401,10 N HIGH ST STE 401,llc,True,False,False,True,medium,True,"['2855 2945 OLENTANGY RIVER RD', '0 OLENTANGY RIVER RD', '0 OLENTRANGY RIVER RD', '000 ACKERMAN RD', 'OLENTANGY RIVER RD']",1.0,66,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
PROVINCE REAL ESTATE LLC,5,431500.0,22  N FRANKLIN ST,3455 OLMSTEAD RD,llc,True,True,False,False,medium,True,"['519 N FAIRFIELD AV', '911 FOURTEENTH AV', '2160 HOMEWOOD AV', '2317 PARKWOOD AV', '3075 HOWEY RD']",0.8,68,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
COVES AT COLUMBUS III LLC,5,2200000.0,105 W MADISON ST STE#500,105 W MADISON ST STE 500,llc,True,False,False,True,medium,True,"['3669 CLEVELAND AV', '3663 CLEVELAND AV', '3788 CLEVELAND AV', '0 CLEVELAND AV', '3816 CLEVELAND AV']",1.0,66,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
UOC EQUITY LLC,5,686500.0,967A S HIGH ST,PO BOX 9202,llc,True,False,False,False,medium,True,"['3339 3341 HOMECROFT DR', '2634 HOWEY RD', '2547 MAYBURY RD', '3911 E IVORTON RD', '881 ALLISON DR']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
AID PROPERTY MANAGEMENT LLC,5,616700.0,P O BOX 400,PO BOX 400,llc,True,True,False,False,medium,True,"['4623 ST MARGARET LN', '4626 ST FRANCIS LN', '4629 ST FRANCIS LN', '4498 ST ANN LN', '4074 RICKENBACKER AV']",0.8,68,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SJS REAL ESTATE I LLC,5,2252100.0,68 S FOURTH ST,68 S 4TH ST,llc,True,True,False,False,medium,True,"['346 S HIGH ST', '340 342 S HIGH ST', '344 S HIGH ST', '2222 W HENDERSON RD', '6522 6550 SINGLETREE DR']",0.8,68,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ON BROAD LLC,5,2618900.0,753 E BROAD ST,854 E BROAD ST  STE B,llc,True,False,False,False,medium,True,"['0 N CALLENDER AV', '1560 E BROAD ST', '0 N CALLENDER AV', '1544 E BROAD ST', '1550 E BROAD ST']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
OMEGA YESSIOS LLC,5,5789900.0,7 GRAMERCY PK W #7B,1816 N HIGH STREET,llc,True,False,False,False,medium,True,"['83 FOURTEENTH AV', '159 E LANE AV', '30 E LANE AV', '29 E NORWICH AV', '101 E LANE AV']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
616 N ELISABETH STREET LLC,5,1092900.0,PO BOX 4117,901 CORPORATE CENTER DR,llc,True,False,True,False,medium,True,"['912 TELLEGA AV', '3104 KINGS REALM AV', '4258 BUCK CREEK DR', '4781 FUNSTON CT', '3509 KERRY CT']",0.8,64,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 50%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
RM VANCE LLC,5,800800.0,5597 PIERMONT CT,4250 ALUM CREEK DR,llc,True,False,False,False,medium,True,"['2104 E COOKE RD', '0 CLEVELAND AV', '3723 CLEVELAND AV', '3725 CLEVELAND AV', '2106 E COOKE RD']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
SK HOME INVESTMENTS LLC,5,1326900.0,P.O BOX 436,PO BOX 436,llc,True,True,True,False,medium,True,"['355 E TWELFTH AV', '1720 1730 WEBER RD', '1718 E WEBER RD', '1706 1716 WEBER RD', '745 747 GLENDOWER AV']",1.0,78,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
STARR HUNTER INVESTMENTS LLC,5,1827500.0,200 CIVIC CENTER STE 800,PO BOX 141123,llc,True,True,False,False,medium,True,"['57 SMITH PL', '1051 HUNTER AV', '1282 HUNTER AV', '2505 2507 SUMMIT ST', '85 87 W STARR AV']",0.8,68,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
AKIDEL INVESTMENT CO LLC,5,692100.0,1701 HOME RD,1701 HOME RD,corporation,True,True,False,False,medium,True,"['2101 SPRUCEFIELD RD', '3030 COOPER BLUFF DR', '3111 HIGHCLIFF CT', '3113 HIGHCLIFF CT', '3115 HIGHCLIFF CT']",0.8,65,tier_2,"Corporation (likely investor); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LMCF 3 LLC,5,657400.0,PO BOX 2554,901 CORPORATE CENTER DR,llc,True,False,True,False,medium,True,"['243 S WAYNE AV', '314 N BURGESS AV', '1466 MANCHESTER AV', '720 NAPOLEON AV', '4169 COMMANDER LN']",1.0,68,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
LMCF 6 LLC,5,779100.0,850 TWIN RIVERS PO BOX 2554,1123 PARK VIEW DR,llc,True,False,True,False,medium,True,"['26 BARTHMAN AV', '1664 BARNETT RD', '457 N MONROE AV', '988 MARION RD', '1850 WILLIAMS RD']",1.0,68,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
UNITED CLOVER PROPERTIES I LLC,5,1642100.0,103 CAUDILL ST,901 CORPORATE CENTER DR,llc,True,True,False,False,medium,True,"['931 933 RACINE AV', '918 920 RACINE AV', '2792 2794 VANDERBERG AV', '2227 2695 DURRANT AV', '2837 NORTHGLEN DR']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LEXINGTON PARK HOLDINGS II LLC,5,15832900.0,2195 NORTH HIGHWAY 83 STE 14B,PO BOX 9202,llc,True,True,False,True,medium,True,"['5105 COBBLESTONE DR', '2190 2230 COUNTRY CORNER DR', '5045 COUNTRY CORNER DR', '2255 COUNTRY CORNER DR', '5039 5041 DIERKER RD']",1.0,76,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
68 LLC,5,2205000.0,139 E MAIN ST UNIT 103,141 STANBERY AVE,llc,True,False,False,True,medium,True,"['1551 1553 OAK ST', '1537 1539 OAK ST', '66 78 DOUGLAS ST', '1541 1543 OAK ST', '725 BELLOWS AV']",1.0,66,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
JKB GROUP LLC,5,879800.0,12585 SW 34TH PL,12585 SW 34TH PL,llc,True,True,False,False,medium,True,"['1313 1315 E SEVENTEENTH AV', '1078 1080 E SEVENTEENTH AV', '2888 CLEVELAND AV', '4977 4983 MYERS RD', '4991 4997 MYERS RD']",0.6,68,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PRISTIM INVESTMENTS CO LLC,5,1250800.0,55 PARK DR,55 PARK DR,corporation,True,True,False,False,medium,True,"['379 FREBIS AV', '1295 1297 S HIGH ST', '1307 1309 S HIGH ST', '0 FREBIS AV', '191 193 HANFORD ST']",0.6,65,tier_2,"Corporation (likely investor); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PRIORITY ONE INVESTMENTS LLC,5,758500.0,200 N HIGH ST,200 N HIGH ST,llc,True,True,False,False,medium,True,"['1505 1507 HAWTHORNE AV', '0 TAYLOR AV', '628 S ASHBURTON RD', '3505 DRESDEN ST', '3986 E HILLMAN RD']",0.8,68,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
VEGA PROPERTIES LLC,5,506000.0,1150 MORSE ROAD SUITE 207,1150 MORSE RD STE 207,llc,True,True,False,True,medium,True,"['4662 CLEVELAND AV', '0 CLEVELAND AV', '0 CLEVELAND AV', '4664 CLEVELAND AV', '0 CHESTER RD']",1.0,76,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
655 CASSADY LLC,5,1881800.0,PO BOX 6209,PO BOX 06209,llc,True,False,True,False,medium,True,"['0 STANBERY AV', '2548 FIFTH AV', '2500 E FIFTH AV', '655 N CASSADY AV', '0 E FIFTH AV']",1.0,68,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
CR FUNDING LLC,5,811100.0,1039  PIEDMONT RD,901 CORPORATE CENTER DR,llc,True,False,False,False,medium,True,"['1039 E PIEDMONT RD', '1700 WILSON AV', '5241 TUXWORTH DR', '5143 PARKLINE DR', '2818 FAREHAM CT']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
SULLIVANT AVE 19 LLC,5,1085500.0,3471 MAN HIGHWAY STE 622,3471 MAIN HWY APT 622,llc,True,False,False,True,medium,True,"['0 SULLIVANT AV', '2777 SULLIVANT AV', '0 SULLIVANT AV', '0 SULLIVANT AV', '0 SULLIVANT AV']",1.0,66,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
WAL EQUITY LLC,5,628700.0,967 S HIGH ST,967 S HIGH ST STE A,llc,True,False,False,False,medium,True,"['1342 S CHAMPION AV', '2714 GRASMERE AV', '1093 LAWRENCE DR', '1503 SOUTHFIELD DR', '5453 NEWPORT RD']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
SILVER ROSE HOLDINGS LLC,5,748900.0,7810 SILVER ROSE CT,901 CORPORATE CENTER DR,llc,True,True,False,False,medium,True,"['265 267 N TWENTY SECOND ST', '699 SEYMOUR AV', '1490 ATCHESON ST', '1485 WALSH AV', '107 109 STEVENS AV']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MTZ 3RD LLC,5,133400.0,1931 ARLINGTON AVENUE,1931 ARLINGTON AVE,llc,True,False,False,False,medium,True,"['1005 THIRD AV', '0 THIRD AV', '0 THIRD AV', '0 THIRD AV', '1017 THIRD AV']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
93 OHRPT LLC,5,2050600.0,7978 COOPER CREEK BLVD STE#100,700 CRANBERRY WOODS DR,llc,True,False,False,True,medium,True,"['1551 N HIGH ST', '352 W LANE AV', '3940 E MAIN ST', '3940 E MAIN ST', '0 E MAIN ST']",1.0,66,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
SINCE 1797 LLC,5,295600.0,850 TWINS RIVERS DR PO BOX 2018,PO BOX 2018,llc,True,False,True,False,medium,True,"['116 WEST PARK AV', '328 S CENTRAL AV', '38 PRINCETON AV', '0 S CHAMPION AV', '139 S PRINCETON AV']",1.0,68,tier_2,LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
QT HOMES LLC,5,856300.0,3982 POWELL RD,3982 POWELL RD STE 313,llc,True,True,False,False,medium,True,"['657 CHESTERSHIRE RD', '3554 BEULAH RD', '1265 COUNTRY CLUB RD', '1734 S EASTBROOK DR', '3522 NEGLEY RD']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (5 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
