owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
HEBRON GROUP INC,2,163800.0,8795 GREENBURG DR,8795 GREENBURG DR,corporation,True,True,False,False,small,True,"['2216 WILLIAMS RD', '2200 WILLIAMS RD']",0.0,49,tier_3,"Corporation (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
GLS REAL ESTATE HOLDINGS LLC,2,436800.0,133 N SUMMIT ST,133 N SUMMIT ST,llc,True,True,False,False,small,True,"['2546 2548 INDIANOLA AV', '2550 2552 INDIANOLA AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
NAS 5 LLC,2,429200.0,PO BOX 340143,PO BOX 340143,llc,True,False,True,False,small,True,"['6832 6838 GARDEN TERRACE RD', '6842 6848 GARDEN TERRACE RD']",0.0,48,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
BILENKO BENTSION TRUSTEE,2,398300.0,4646 WENHAM PARK,7052 VIVALDI LN,trust,True,False,False,False,small,True,"['4646 WENHAM PK', '3598 RINGLING LN']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
NAS 7 LLC,2,99500.0,PO BOX 360781,807 E BROAD ST,llc,True,False,True,False,small,True,"['0 MIDLAND AV', '839 MIDLAND AV']",0.5,48,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
PB & J REAL ESTATE HOLDINGS LTD,2,339500.0,1858 MALLOW LANE,1858 MALLOW LN,partnership,True,True,False,False,small,True,"['3145 RIDGE AV', '1702 HOLLOW RUN DR']",0.5,48,tier_3,"Partnership (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BIL & BEL LLC,2,220200.0,6125 47TH AVE S,2154 MINERVA AVE,llc,True,False,False,False,small,True,"['5756 W PINE TREE ST', '5756 W PINE TREE ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PEACE123 INVESTMENT LLC,2,231200.0,851 WATTEN LN,851 WATTEN LN,llc,True,True,False,False,small,True,"['2550 SULLIVANT AV', '2558 SULLIVANT AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
DEMKEE DONALD E TR,2,576900.0,1450 CHRISTMAS RUN,1450 CHRISTMAS RUN BLVD,trust,True,False,False,False,small,True,"['1104 PENNSYLVANIA AV', '385 W THIRD AV']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BILLING SUSAN J TR,2,608500.0,,3439 SMILEY RD,trust,True,False,False,False,small,True,"['802 TIMBERMAN RD', '3439 SMILEY RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
DEMOREST PROPERTIES LLC,2,300700.0,EAKEN RD,8780 MORRIS RD,llc,True,True,False,False,small,True,"['0 EAKIN RD', '744 750 DEMOREST RD']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
PE 253 LLC,2,113000.0,250 W SPRING ST APT #311,8805 GOVERNORS HILL DR,llc,True,False,False,False,small,True,"['245 PARKS EDGE PL PS-76', '250 W SPRING ST #253']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SAWMILL PLACE APARTMENTS LLC,2,6827300.0,3455 E BROAD ST,3455 E BROAD ST,llc,True,False,False,False,small,True,"['2120 - 2304 SIBBY LN', '7150 BENT TREE BL']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
JESSE EVANS RENOVATIONS LLC,2,320000.0,580 N 4TH ST STE 120,580 N 4TH ST STE 120,llc,True,False,False,True,small,True,"['3102 ONTARIO ST', '3915 W IVORTON RD']",0.5,46,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); Business address (suite/floor),Possible Investor - Worth contacting
BIGGS PROPERTIES LLC,2,85000.0,PO BOX 283,PO BOX 283,llc,True,True,True,False,small,True,"['0 OBETZ AV', '0 OBETZ AV']",0.0,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
DEMARY CHESTER W TR,2,1865900.0,930 VILLAGE BROOKWAY,930 VILLAGE BROOK WAY,trust,True,False,False,False,small,True,"['1041 RIDGE ST', '1055 DUBLIN RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
NGJ PROPERTY LLC,2,321000.0,PO BOX 13715,PO BOX 13715,llc,True,True,True,False,small,True,"['523 E HINMAN AV', '519 E HINMAN AV']",0.0,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
SAVOY MAIN LLC,2,133500.0,460 E MAIN ST,580 N 4TH ST STE 120,llc,True,False,False,False,small,True,"['415 E MAIN ST', '0 E NOBLE ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SAVORY ESTATES LLC,2,324900.0,5434 CORAL BERRY DR,5434 CORAL BERRY DRIVE,llc,True,False,False,False,small,True,"['5664 WIGMORE DR', '5321 STONEMEADOW AV']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
SAVKO LAND CO,2,758300.0,683 E  LINCOLN AVE,683 E LINCOLN AVE,corporation,True,False,False,False,small,True,"['683 E LINCOLN AV', '0 E LINCOLN AV']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HEATHER SMY PROPERTIES LLC,2,701500.0,3377 E LIVINGSTON AVE,3377 E LIVINGSTON AVE,llc,True,True,False,False,small,True,"['875 FREBIS AV', '3377 E LIVINGSTON AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JEFFREY NEW DAY APARTMETNS LLC,2,2411300.0,842 N 4TH ST STE 200,842 N 4TH ST STE 200,llc,True,False,False,True,small,True,"['0 AUDEN AV', '841 N SIXTH ST']",0.0,46,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); Business address (suite/floor),Possible Investor - Worth contacting
BHH HOLDINGS LLC,2,1020400.0,5011 DIERKER RD,5011 DIERKER RD,llc,True,True,False,False,small,True,"['2792 SWANSEA RD', '1842 1848 RIDGECLIFF RD']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JHWS PROPERTIES LLC,2,364500.0,2177 BRETT CT,2177 BRETT CT,llc,True,True,False,False,small,True,"['2177 BRETT CT', '4109 4111 GREENERY DR']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
SPRAWL LIBRARY LLC,2,1350100.0,1977 VILLAGE CT,1977 VILLAGE CT,llc,True,False,False,False,small,True,"['1335 1337 W KING AV', '1195 - 1199 W GOODALE BL']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
DELILLE OXYGEN CO,2,969300.0,772 MARION RD,PO BOX 7809,corporation,True,False,False,False,small,True,"['772 MARION RD', '0 S CHAMPION AV']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
TUSKEGEE ALUMNI CROSSROADS LLC,2,6257300.0,1601 BETHEL RD,PO BOX 9202,llc,True,False,False,False,small,True,"['2700 CROSSROADS PL', '2943 CROSSROADS PLAZA DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SCARBERRY RICHARD C TR,2,271800.0,385 COSTON RD,385 COLTON RD,trust,True,False,False,False,small,True,"['385 COLTON RD', '5111 HATFIELD DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
GOGAN GROUP LLC,2,445700.0,PO BOX 5375,PO BOX 5375,llc,True,True,True,False,small,True,"['1436 FAIR AV', '1438 FAIR AV']",0.0,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BJ ALAN HOLDING COMPANY INC,2,1369600.0,2445 BELMONT AVE,2445 BELMONT AVE,corporation,True,True,False,False,small,True,"['5400 CLEVELAND AV', '0 CLEVELAND AV']",0.5,49,tier_3,"Corporation (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
HARRISON COLUMBUS LLC,2,741300.0,800 HARRISON DR,800 HARRISON DR,llc,True,False,False,False,small,True,"['800 HARRISON DR', '0 HARRISON DR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
BITTONI ENTERPRISES LLC,2,954500.0,2889 WICKLIFFE WOODS CT,2889 WICKLIFFE WOODS CT,llc,True,False,False,False,small,True,"['6700 6702 SHARON WOODS BL', '4841 4849 DIERKER RD']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
SCARLET UNION PROPERTIES LLC,2,1367400.0,PO BOX 163808,PO BOX 163808,llc,True,True,True,False,small,True,"['315 E NINETEENTH AV', '0 E NINETEENTH AV']",0.5,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
MCQUIRT PROPERTIES LLC,2,261400.0,4845 OBETZ REESE RD,4845 OBETZ REESE RD,llc,True,True,False,False,small,True,"['2039 ROANOKE AV', '0 ROANOKE AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
GLEN ROBBINS OPPORTUNITIES LLC,2,2453800.0,740 GRANDVIEW AVE,211 E ARCADIA AVE,llc,True,False,False,False,small,True,"['1515 S FRANKLIN PK', '1505 S FRANKLIN PK']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SMITH PROPERTY HOLDING COMPANY LLC,2,670300.0,1480 DUBLIN RD,1480 DUBLIN RD,corporation,True,True,False,False,small,True,"['0 RIDGE ST', '685 GRANDVIEW AV']",0.0,49,tier_3,"Corporation (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
TWIE PROPERTIES LLC,2,470600.0,765 PARSONS AVENUE,PO BOX 9202,llc,True,True,False,False,small,True,"['1661 1663 S FOURTH ST', '1671 1673 S FOURTH ST']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
SPLIT ROCK LLC,2,251900.0,694 MARBURN DR,694 MARBURN DR,llc,True,False,False,False,small,True,"['948 OAKLAND PARK AV', '950 OAKLAND PARK AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
SMOOT CORPORATION,2,808700.0,1907 LEONARD AVENUE,1907 LEONARD AVE,corporation,True,False,False,False,small,True,"['917 TWENTY THIRD ST', '907 TWENTY THIRD ST']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HANOA INCORPORATED,2,430500.0,PO BOX 668,PO BOX 668,corporation,True,False,True,False,small,True,"['190 PRINCE OF WALES DR', '100 LINCOLNSHIRE RD']",0.0,45,tier_3,Corporation (likely investor); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
GODFREY ERICA E TR,2,302800.0,12599 LAKE RD NE,PO BOX 9202,trust,True,False,False,False,small,True,"['864 BURR AV', 'BOBCAT AV']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SC GLOBAL GROUP INC,2,1169400.0,8520 LYNNEHAVEN DR,8520 LYNNEHAVEN DR,corporation,True,True,False,False,small,True,"['3960 CLEVELAND AV', '4488 E MAIN ST']",0.5,49,tier_3,"Corporation (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
TWO M DANIELS PROPERTIES LTD,2,187600.0,PO BOX 30867,2 N 2ND STREET  PO BOX 4460,partnership,True,True,True,False,small,True,"['867 MURRAY AV', '3059 E TWELFTH AV']",0.5,54,tier_3,"Partnership (likely investor); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
MCNEIL HOLDINGS LLC,2,1427600.0,80 MAPLEWOOD DR,80 MAPLEWOOD DR,llc,True,True,False,False,small,True,"['1701 WOODLAND AV', '1615 WOODLAND AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
TUTTLE PARK COMMONS LLC,2,1167700.0,740 GRANDVIEW AVE,PO BOX 340173,llc,True,False,False,False,small,True,"['0 PATTERSON AV', '189 PATTERSON AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
JEN-JOSH LLC,2,497500.0,10208 WELLING TON BLVD,10208 WELLINGTON BLVD,llc,True,False,False,False,small,True,"['5584 DORSEY DR', '2691 DELCANE DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
UNREIN GREGORY EUGENE TRUSTEE,2,419500.0,1676 NW 91ST PL,PO BOX 9202,trust,True,False,False,False,small,True,"['110 112 N TERRACE AV', '255 S CHASE AV']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BISON MANAGEMENT SERVICES LLC,2,211200.0,1127 NORTHWOOD CIR,1127 NORTHWOOD CIR,llc,True,False,False,False,small,True,"['1449 N JEFFERSON AV', '271 E BARTHMAN AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
JELP LLC,2,325600.0,2981 TEMPLETON RD,3088 SCHWARTZ RD,llc,True,False,False,False,small,True,"['591 E KOSSUTH ST', '69 SANTA MARIA LN']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
JGAS LLC,2,947000.0,6827 RIEBER ST,6827 RIEBER ST,llc,True,False,False,False,small,True,"['1705 KING AV', '1647 1653 KING AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
JGTG ENTERPRISES OHIO LLC,2,504400.0,182 WESTWOOD ROAD,182 WESTWOOD RD,llc,True,False,False,False,small,True,"['1364 1366 SUMMIT ST', '182 WESTWOOD RD']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
BISHOP LOUISE S TR,2,885300.0,,1946 W LANE AVE,trust,True,False,False,False,small,True,"['1946 LANE AV', '0 LANE AV']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SMYTHE LLC,2,259300.0,300 TRAIL E,300 TRAIL E,llc,True,False,False,False,small,True,"['1287 LOCKBERRY AV', '83 PHELPS RD']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
BICBOI MANAGEMENT LLC,2,341300.0,5336 CALYPSO CASCADES DR,5336 CALYPSO CASCADES DR,llc,True,False,False,False,small,True,"['463 WOODROW AV', '238 240 REEB AV']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
GODS FAVOR REAL SERVICE LLC,2,269900.0,4471 SUMMIT RD SW,PO BOX 9202,llc,True,False,False,False,small,True,"['3320 SYCAMORE KNOLL DR', '4285 E MAIN ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
NORTH BROADWAY HIGH PROFESSIONAL BUILDING LLC,2,1247900.0,3400 N HIGH ST,3400 N HIGH ST STE 400,llc,True,False,False,False,small,True,"['3400 N HIGH ST', '19 E NORTH BROADWAY']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BISHOP JAMES JOSEPH TR,2,826600.0,397 W SEVENTH AVE,397 W 7TH AVE,trust,True,False,False,False,small,True,"['397 W SEVENTH AV', '397 W SEVENTH AV']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
TW5 LLC,2,230700.0,444 KENSINGTON RD,2590 KARATAS CT,llc,True,False,False,False,small,True,"['2402 HANNAWAY LN', '2429 HANNAWAY LN']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
